stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding
15364,,"Cedar Ave S & 24th St E","Far side S",  44.958971, -93.247376,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15364,0,1
15366,,"Cedar Ave S & #2501","Across from S",  44.957097, -93.247406,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15366,0,1
15368,,"Cedar Ave S & 26th St E","Far side S",  44.955374, -93.247437,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15368,0,1
15370,,"Cedar Ave S & 27th St E","Near side S",  44.953834, -93.247462,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15370,0,1
15372,,"Cedar Ave S & 28th St E","Near side S",  44.952045, -93.247462,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15372,0,1
15374,,"Cedar Ave S & Lake St E","Near side S",  44.948463, -93.247490,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15374,0,1
15376,,"Cedar Ave S & 31st St E","Near side S",  44.946662, -93.247493,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15376,0,1
15378,,"Cedar Ave S & 32nd St E","Near side S",  44.944843, -93.247497,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15378,0,1
15380,,"Cedar Ave S & 33rd St E","Near side S",  44.943026, -93.247473,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15380,0,1
15382,,"Cedar Ave S & 34th St E","Near side S",  44.941427, -93.247455,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15382,0,1
15384,,"Cedar Ave S & 35th St E","Near side S",  44.939704, -93.247447,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15384,0,1
15385,,"Cedar Ave S & 36th St E","Near side S",  44.937898, -93.247440,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15385,0,1
15386,,"Cedar Ave S & 37th St E","Near side S",  44.936104, -93.247420,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15386,0,1
15387,,"Cedar Ave S & 38th St E","Near side S",  44.934265, -93.247416,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15387,0,1
15388,,"Cedar Ave S & 39th St E","Near side S",  44.932389, -93.247404,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15388,0,1
15389,,"Cedar Ave S & 40th St E","Near side S",  44.930594, -93.247408,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15389,0,1
15390,,"Cedar Ave S & 41st St E","Near side S",  44.928753, -93.247404,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15390,0,1
15391,,"42nd St E & Cedar Ave S","Far side E",  44.926880, -93.247091,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15391,0,1
15393,,"42nd St E & 19th Ave S","Near side E",  44.926873, -93.244913,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15393,0,1
15395,,"42nd St E & 21st Ave S","Near side E",  44.926860, -93.242383,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15395,0,1
15397,,"42nd St E & Standish Ave S","Near side E",  44.926859, -93.239915,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15397,0,1
15399,,"42nd St E & 24th Ave S","Near side E",  44.926854, -93.237335,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15399,0,1
154,,"Bryant Ave S & 45th St W","Near side N",  44.921242, -93.290781,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=154,0,1
15401,,"42nd St E & 26th Ave S","Near side E",  44.926851, -93.234797,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15401,0,1
15403,,"42nd St E & 28th Ave S","Near side E",  44.926842, -93.232252,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15403,0,1
15404,,"42nd St E & 29nd Ave S","Near side E",  44.926839, -93.230985,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15404,0,1
15406,,"42nd St E & Nokomis Ave S","Near side E",  44.926831, -93.228432,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15406,0,1
15408,,"42nd St E & 32nd Ave S","Near side E",  44.926841, -93.225805,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15408,0,1
15410,,"34th Ave S & 43rd St E","Near side S",  44.925238, -93.223347,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15410,0,1
15411,,"34th Ave S & 44th St E","Near side S",  44.923390, -93.223000,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15411,0,1
15412,,"34th Ave S & 45th St E","Near side S",  44.921584, -93.223008,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15412,0,1
15413,,"34th Ave S & 46th St E","Near side S",  44.919782, -93.223020,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15413,0,1
15419,,"34th Ave S & 51st St E","Far side S",  44.910639, -93.222931,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15419,0,1
15420,,"34th Ave S & 52nd St E","Near side S",  44.909160, -93.222937,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15420,0,1
15421,,"34th Ave S & 53rd St E","Near side S",  44.907316, -93.222941,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15421,0,1
15422,,"34th Ave S & 54th St E","Near side S",  44.905514, -93.222950,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15422,0,1
15423,,"34th Ave S & 55th St E","Near side S",  44.903664, -93.222985,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15423,0,1
15424,,"34th Ave S & 56th St E","Near side S",  44.901867, -93.223001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15424,0,1
15425,,"56th St E & 34th Ave S","Far side E",  44.901700, -93.222688,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15425,0,1
15427,,"56th St E & 36th Ave S","Near side E",  44.901699, -93.220568,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15427,0,1
15429,,"56th St E & 38th Ave S","Near side E",  44.901704, -93.218024,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15429,0,1
15431,,"56th St E & 40th Ave S","Near side E",  44.901695, -93.215453,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15431,0,1
15433,,"56th St E & 42nd Ave S","Near side E",  44.901716, -93.212839,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15433,0,1
15444,,"34th Ave S & 58th St E","Near side S",  44.898201, -93.223030,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15444,0,1
15445,,"34th Ave S & 56th St / 58th St E","Mid block S",  44.900078, -93.223014,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15445,0,1
15446,,"34th Ave S & 58th St / 56th St E","Mid block N",  44.900067, -93.222867,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15446,0,1
15447,,"34th Ave S & 56th St E","Near side N",  44.901664, -93.222854,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15447,0,1
15477,,"Hennepin Ave E & 2nd St NE (Ortman)","Far side E",  44.987572, -93.257451,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15477,0,1
15485,,"7th St NE (Monroe) & 3rd Ave NE","Near side N",  44.993277, -93.252349,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15485,0,1
15486,,"Monroe St & Spring St NE","Near side N",  44.995013, -93.252368,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15486,0,1
15487,,"Monroe St & Summer St NE","Near side N",  44.996805, -93.252364,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15487,0,1
15488,,"Broadway St & Monroe St NE","Far side W",  44.998760, -93.252856,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15488,0,1
15493,,"Broadway St & Jefferson St NE","Near side W",  44.998767, -93.254867,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15493,0,1
15494,,"Broadway St & Adams St NE","Near side W",  44.998759, -93.256128,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15494,0,1
15497,,"Broadway St & Washington St NE","Near side W",  44.998758, -93.257400,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15497,0,1
15498,,"Washington St & 13th Ave NE","Near side N",  45.000808, -93.257475,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15498,0,1
15499,,"Washington St & 15th Ave NE","Near side N",  45.002986, -93.257477,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15499,0,1
155,,"Bryant Ave S & 44th St W","Near side N",  44.923100, -93.290779,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=155,0,1
15500,,"Washington St & 17th Ave NE","Far side N",  45.005524, -93.257481,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15500,0,1
15501,,"Washington St & 19th Ave NE","Near side N",  45.007386, -93.256898,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15501,0,1
15502,,"Washington St & 20th Ave NE","Near side N",  45.008451, -93.256902,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15502,0,1
15503,,"Washington St & 22nd Ave NE","Near side N",  45.009889, -93.256770,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15503,0,1
15504,,"Washington St & 23rd Ave NE","Across from N",  45.010948, -93.256650,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15504,0,1
15506,,"Washington St & Lowry Ave NE","Near side N",  45.013107, -93.256649,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15506,0,1
15507,,"Washington St & 26th Ave NE","Near side N",  45.014894, -93.256653,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15507,0,1
15509,,"27th Ave NE & Washington St","Far side W",  45.016837, -93.257350,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15509,0,1
15510,,"7th St NE & 26th Ave NE","Near side S",  45.015063, -93.258000,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15510,0,1
15511,,"26th Ave NE & Washington St","Near side E",  45.014932, -93.256854,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15511,0,1
15512,,"Washington St & Lowry Ave NE","Near side S",  45.013217, -93.256796,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15512,0,1
15514,,"Washington St & 23rd Ave NE","Near side S",  45.011167, -93.256795,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15514,0,1
15515,,"Washington St & 22nd Ave NE","Near side S",  45.010094, -93.256821,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15515,0,1
15516,,"Washington St & 20th Ave NE","Near side S",  45.008689, -93.257050,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15516,0,1
15518,,"Washington St & 17th Ave NE","Near side S",  45.005340, -93.257627,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15518,0,1
15519,,"Washington St & 15th Ave NE","Near side S",  45.003167, -93.257625,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15519,0,1
15520,,"Washington St & 13th Ave NE","Near side S",  45.000989, -93.257623,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15520,0,1
15521,,"Washington St & Broadway St NE","Near side S",  44.998843, -93.257602,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15521,0,1
15522,,"Broadway St & Adams St NE","Near side E",  44.998654, -93.256383,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15522,0,1
1553,,"90th St W & Russell Ave S","Across from W",  44.840846, -93.311244,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1553,0,1
15530,,"Monroe St & Summer St NE","Near side S",  44.996986, -93.252512,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15530,0,1
15531,,"Monroe St & Spring St NE","Far side S",  44.994953, -93.252515,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15531,0,1
15532,,"Monroe St & 3rd Ave NE","Near side S",  44.993457, -93.252493,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15532,0,1
15533,,"7th St NE & Central Ave NE","Near side S",  44.991171, -93.251559,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15533,0,1
1554,,"90th St W & Vincent Place","Near side W",  44.840869, -93.315761,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1554,0,1
1555,,"90th St W & Xerxes Ave S","Near side W",  44.840873, -93.317508,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1555,0,1
15553,,"1st Ave NE & 6th St NE","Near side W",  44.990570, -93.252732,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15553,0,1
15556,,"1st Ave NE & 5th St NE","Near side W",  44.990076, -93.254133,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15556,0,1
15559,,"1st Ave NE & 4th St NE","Near side W",  44.989582, -93.255554,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15559,0,1
1556,,"90th St W & York Rd S","Near side W",  44.840895, -93.321349,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1556,0,1
15562,,"1st Ave NE & 2nd St NE","Near side W",  44.988601, -93.258453,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15562,0,1
15567,,"Bloomington Ave S & 54th St E","Near side S",  44.905367, -93.252551,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15567,0,1
15568,,"Bloomington Ave S & 53rd St E","Near side S",  44.907159, -93.252528,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15568,0,1
15569,,"Bloomington Ave S & 53rd St E","Near side N",  44.906995, -93.252380,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15569,0,1
1557,,"90th St W & Beard Ave S","Near side W",  44.840993, -93.323316,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1557,0,1
15570,,"Bloomington Ave S & 52nd St E","Near side N",  44.908775, -93.252369,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15570,0,1
15571,,"Bloomington Ave S & 52nd St E","Near side S",  44.908956, -93.252516,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15571,0,1
15572,,"Bloomington Ave S & 51st St E","Near side S",  44.910756, -93.252513,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15572,0,1
15573,,"Bloomington Ave S & 51st St E","Near side N",  44.910575, -93.252369,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15573,0,1
15574,,"Bloomington Ave S & 50th St E","Near side N",  44.912367, -93.252338,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15574,0,1
15575,,"Bloomington Ave S & 50th St E","Near side S",  44.912548, -93.252482,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15575,0,1
15577,,"Bloomington Ave S & Minnehaha Pkwy","Near side N",  44.914373, -93.252351,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15577,0,1
15578,,"Bloomington Ave S & 48th St E","Near side N",  44.916003, -93.252335,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15578,0,1
15579,,"Bloomington Ave S & 48th St E","Near side S",  44.916183, -93.252482,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15579,0,1
1558,,"90th St W & Tretbaugh Dr","Near side W",  44.842027, -93.326631,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1558,0,1
15580,,"Bloomington Ave S & 47th St E","Near side S",  44.917994, -93.252471,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15580,0,1
15581,,"Bloomington Ave S & 47th St E","Near side N",  44.917814, -93.252324,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15581,0,1
15582,,"Bloomington Ave S & 46th St E","Near side N",  44.919616, -93.252324,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15582,0,1
15583,,"Bloomington Ave S & 46th St E","Far side S",  44.919616, -93.252463,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15583,0,1
15584,,"Bloomington Ave S & 45th St E","Near side S",  44.921603, -93.252464,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15584,0,1
15585,,"Bloomington Ave S & 45th St E","Near side N",  44.921422, -93.252316,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15585,0,1
15586,,"Bloomington Ave S & 44th St E","Near side N",  44.923233, -93.252313,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15586,0,1
15587,,"Bloomington Ave S & 44th St E","Near side S",  44.923413, -93.252460,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15587,0,1
15588,,"Bloomington Ave S & 43rd St E","Near side S",  44.925227, -93.252468,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15588,0,1
15589,,"Bloomington Ave S & 43rd St E","Near side N",  44.925046, -93.252320,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15589,0,1
15590,,"Bloomington Ave S & 42nd St E","Near side N",  44.926846, -93.252309,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15590,0,1
15591,,"Bloomington Ave S & 42nd St E","Near side S",  44.927027, -93.252457,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15591,0,1
15592,,"Bloomington Ave S & 41st St E","Near side S",  44.928756, -93.252464,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15592,0,1
15593,,"Bloomington Ave S & 41st St E","Near side N",  44.928575, -93.252317,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15593,0,1
15594,,"Bloomington Ave S & 40th St E","Far side N",  44.930622, -93.252341,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15594,0,1
15595,,"Bloomington Ave S & 40th St E","Far side S",  44.930347, -93.252487,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15595,0,1
15596,,"Bloomington Ave S & 39th St E","Near side S",  44.932405, -93.252461,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15596,0,1
15597,,"Bloomington Ave S & 39th St E","Near side N",  44.932224, -93.252313,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15597,0,1
15598,,"Bloomington Ave S & 38th St E","Near side N",  44.934035, -93.252325,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15598,0,1
15599,,"Bloomington Ave S & 38th St E","Near side S",  44.934216, -93.252473,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15599,0,1
156,,"Bryant Ave S & 43rd St W","Near side N",  44.924867, -93.290760,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=156,0,1
15600,,"Bloomington Ave S & 37th St E","Near side S",  44.936030, -93.252484,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15600,0,1
15601,,"Bloomington Ave S & 37th St E","Near side N",  44.935849, -93.252337,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15601,0,1
15602,,"Bloomington Ave S & 36th St E","Near side N",  44.937654, -93.252356,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15602,0,1
15603,,"Bloomington Ave S & 36th St E","Near side S",  44.937835, -93.252504,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15603,0,1
15604,,"Bloomington Ave S & 35th St E","Near side S",  44.939638, -93.252520,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15604,0,1
15605,,"Bloomington Ave S & 35th St E","Near side N",  44.939457, -93.252372,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15605,0,1
15606,,"Bloomington Ave S & 34th St E","Near side N",  44.941262, -93.252380,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15606,0,1
15607,,"Bloomington Ave S & 34th St E","Near side S",  44.941443, -93.252527,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15607,0,1
15608,,"Bloomington Ave S & 33rd St E","Near side S",  44.943015, -93.252546,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15608,0,1
15609,,"Bloomington Ave S & 33rd St E","Near side N",  44.942834, -93.252398,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15609,0,1
15610,,"Bloomington Ave S & 32nd St E","Near side N",  44.944664, -93.252422,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15610,0,1
15611,,"Bloomington Ave S & 32nd St E","Near side S",  44.944845, -93.252569,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15611,0,1
15612,,"Bloomington Ave S & 31st St E","Near side S",  44.946651, -93.252574,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15612,0,1
15613,,"Bloomington Ave S & 31st St E","Near side N",  44.946470, -93.252426,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15613,0,1
15614,,"Bloomington Ave S & Lake St E","Near side N",  44.948275, -93.252434,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15614,0,1
15615,,"Bloomington Ave S & Lake St E","Near side S",  44.948456, -93.252581,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15615,0,1
15616,,"Bloomington Ave S & 29th St E","Near side S",  44.950144, -93.252558,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15616,0,1
15617,,"Bloomington Ave S & 29th St E","Far side N",  44.950218, -93.252411,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15617,0,1
15618,,"Bloomington Ave S & 28th St E","Near side N",  44.951862, -93.252415,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15618,0,1
15619,,"Bloomington Ave S & 28th St E","Near side S",  44.952089, -93.252559,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15619,0,1
15620,,"Bloomington Ave S & 27th St E","Near side S",  44.953840, -93.252532,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15620,0,1
15621,,"Bloomington Ave S & 27th St E","Near side N",  44.953659, -93.252388,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15621,0,1
15622,,"Bloomington Ave S & 26th St E","Near side N",  44.955445, -93.252372,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15622,0,1
15623,,"Bloomington Ave S & 26th St E","Near side S",  44.955626, -93.252516,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15623,0,1
15624,,"Bloomington Ave S & 25th St E","Near side S",  44.957440, -93.252470,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15624,0,1
15625,,"Bloomington Ave S & 25th St E","Near side N",  44.957259, -93.252330,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15625,0,1
15626,,"Bloomington Ave S & 24th St E","Far side N",  44.959226, -93.252285,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15626,0,1
15627,,"Bloomington Ave S & 24th St E","Far side S",  44.959042, -93.252439,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15627,0,1
15628,,"Bloomington Ave S & 22nd St E","Near side S",  44.961009, -93.252436,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15628,0,1
15629,,"Bloomington Ave S & 22nd St E","Far side N",  44.961015, -93.252293,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15629,0,1
15630,,"Franklin Ave E & Bloomington Ave S","Across from W",  44.962798, -93.252648,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15630,0,1
15640,,"11th Ave S & 18th St E","Near side N",  44.965074, -93.258104,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15640,0,1
15642,,"11th Ave S & 17th St E","Far side N",  44.966597, -93.258103,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15642,0,1
15644,,"11th Ave S & 15th St E","Near side N",  44.967881, -93.258124,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15644,0,1
15648,,"11th Ave S & 8th St S","Near side N",  44.969481, -93.258085,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15648,0,1
15650,,"11th Ave S & 8th St S","Near side S",  44.969686, -93.258086,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15650,0,1
15655,,"11th Ave S & 15th St E","Near side S",  44.968062, -93.258272,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15655,0,1
15656,,"11th Ave S & 17th St E","Near side S",  44.966594, -93.258250,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15656,0,1
15658,,"11th Ave S & 18th St E","Far side S",  44.965082, -93.258251,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15658,0,1
15664,,"Franklin Ave E & 13th Ave S","Across from E",  44.962668, -93.256926,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15664,0,1
15668,,"Franklin Ave E & Bloomington Ave S","Near side E",  44.962694, -93.252485,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15668,0,1
157,,"Bryant Ave S & 42nd St W","Near side N",  44.926670, -93.290762,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=157,0,1
15703,,"33rd Ave NE & Silver Lake Rd","Near side E",  45.027710, -93.218227,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15703,0,2
15704,,"33rd Ave NE & Belden Dr","Near side E",  45.027688, -93.222681,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15704,0,1
15705,,"33rd Ave NE & Belden Dr","Near side W",  45.027793, -93.222426,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15705,0,1
15706,,"33rd Ave NE & Edward St","Near side W",  45.027793, -93.223509,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15706,0,1
15707,,"33rd Ave NE & Edward St","Near side E",  45.027688, -93.223764,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15707,0,1
15708,,"33rd Ave NE & Roosevelt St","Near side E",  45.027685, -93.225563,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15708,0,1
15709,,"33rd Ave NE & Roosevelt Court","Near side W",  45.027790, -93.225320,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15709,0,1
15711,,"39th Ave NE & Apache Lane (W)","Near side W",  45.038622, -93.224027,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15711,0,1
15712,,"39th Ave NE & Apache Lane (W)","Near side E",  45.038517, -93.224828,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15712,0,1
15717,,"Stinson Blvd & 32nd Ave NE","Near side S",  45.025989, -93.226934,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15717,0,1
15718,,"Stinson Blvd & 31st Ave NE","Near side S",  45.024206, -93.226923,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15718,0,1
15719,,"Stinson Blvd & 30th Ave NE","Near side S",  45.022376, -93.226951,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15719,0,1
1572,,"94th St W & Hyland Creek Rd","Near side W",  44.833170, -93.355074,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1572,0,1
15720,,"Stinson Blvd & 29th Ave NE","Near side S",  45.020562, -93.226936,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15720,0,1
15721,,"McKinley St NE & 29th Ave NE","Far side S",  45.020381, -93.228223,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15721,0,1
15722,,"McKinley St NE & St Anthony Pkwy","Near side S",  45.019083, -93.228230,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15722,0,1
15723,,"McKinley St NE & 27th Ave NE","Near side S",  45.016932, -93.228229,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15723,0,1
15724,,"McKinley St NE & 26th Ave NE","Near side S",  45.015113, -93.228210,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15724,0,1
15725,,"McKinley St NE & Lowry Ave NE","Near side S",  45.013302, -93.228195,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15725,0,1
